"kbID","song","kb_song_name","og_idx"
"455","include your crazy","s.o.s. (jonas brothers)",677
"455","im done","s.o.s. (jonas brothers)",677
"455","empty conversations","s.o.s. (jonas brothers)",677
"455",NA,"s.o.s. (jonas brothers)",677
"455",NA,"s.o.s. (jonas brothers)",677
"457","husband","so what",424
"457","drink","so what",424
"457","nope!","so what",424
"457","wanna","so what",424
"457","rockstar","so what",424
"457","tool","so what",424
"457","uh check flow uh","so what",424
"457","shit!","so what",424
"457","hit oops!","so what",424
"457","then","so what",424
"457","trouble","so what",424
"457","huh! all fight! im alright","so what",424
"457","were done fine oh i tonight no no there tonight! woohoo! ba da","so what",424
"458","yesterday","so yesterday",425
"458",NA,"so yesterday",425
"458","ha okay","so yesterday",425
"458","could","so yesterday",425
"458","up","so yesterday",425
"458","over","so yesterday",425
"458","do","so yesterday",425
"458","moving","so yesterday",425
"458","heard","so yesterday",425
"459","redone uh","starships",438
"459","a wave","starships",438
"459","drink","starships",438
"459","found bud light bad bitches","starships",438
"459","is","starships",438
"459","own","starships",438
"459","on","starships",438
"459","good","starships",438
"459","ima","starships",438
"459","off","starships",438
"459","dont","starships",438
"459","shits ohoh","starships",438
"459","so me","starships",438
"459","til","starships",438
"459","its","starships",438
"459","if you want","starships",438
"459","starships were meant fly hands up touch sky stop cause were high do this one time stop higher than motherfucka jump hooptyhooptyhoop own that aint payin rent month owe but fuck who want dancehall life theres no end sight twinkle twinkle little star now everybody let hear ray ray spend all money today payday youre g ggg name onika can call nicki","starships",438
"46","here","battlefield",42
"46","into war","battlefield",42
"46","youre gone","battlefield",42
"46","out","battlefield",42
"46","for","battlefield",42
"46","you","battlefield",42
"46","like","battlefield",42
"46","your","battlefield",42
"46","oh in","battlefield",42
"46","wed wake","battlefield",42
"46","start war what for ohh","battlefield",42
"460","cant move","starving",439
"460","the more","starving",439
"460","til tasted","starving",439
"460","whole damn","starving",439
"460","right","starving",439
"460","body","starving",439
"460","head on","starving",439
"460","yeah","starving",439
"461","could","stay",440
"461","can","stay",440
"461","rum cola","stay",440
"461","rising","stay",440
"461","night","stay",440
"461","im stay","stay",440
"462","mum","steal my girl",679
"462","wanna","steal my girl",679
"462","to","steal my girl",679
"462","na","steal my girl",679
"462","cream","steal my girl",679
"462","mean","steal my girl",679
"462","have","steal my girl",679
"462","but","steal my girl",679
"462","oh","steal my girl",679
"462","love","steal my girl",679
"462","well yeah","steal my girl",679
"463","hey matt yeah tim you talked to marc lately uh havent really him but he looks pretty down he
down well maybe we should cheer up then what do you suppose do does like butter tarts","steal my sunshine",441
"463",NA,"steal my sunshine",441
"463",NA,"steal my sunshine",441
"463","chad come here here wow look at her man ive never seen sharon bad before did once before this is pretty think she got night i sharon love you!","steal my sunshine",441
"463",NA,"steal my sunshine",441
"463",NA,"steal my sunshine",441
"464","no— oh—ote","stereo hearts",442
"464","yeah ha ha and","stereo hearts",442
"464","turn little bit","stereo hearts",442
"464","right there","stereo hearts",442
"464","gym class heroes baby!","stereo hearts",442
"464","shelf","stereo hearts",442
"464","yikkyyeah","stereo hearts",442
"464","it","stereo hearts",442
"464","that","stereo hearts",442
"464","note","stereo hearts",442
"464","yeah yeah come on uhuh up oh","stereo hearts",442
"464","ohoh ohoh to stereo lets go!","stereo hearts",442
"464","oldschool fiftypound","stereo hearts",442
"464","remember them","stereo hearts",442
"464","time","stereo hearts",442
"464","peace","stereo hearts",442
"464","know","stereo hearts",442
"464","never know","stereo hearts",442
"464","hit","stereo hearts",442
"464","listen oh oh come sing like","stereo hearts",442
"464","me","stereo hearts",442
"464","so find","stereo hearts",442
"464","ahhuh haha ye—eh—eh lets go its boy travie baby yeah","stereo hearts",442
"465","mmm","stickwitu",443
"465","and","stickwitu",443
"465","nobody","stickwitu",443
"465","mmh","stickwitu",443
"465","stick with","stickwitu",443
"465","you","stickwitu",443
"465",NA,"stickwitu",443
"465","one me","stickwitu",443
"465","oh bae yeah","stickwitu",443
"465","nothing need","stickwitu",443
"465","so","stickwitu",443
"465","making","stickwitu",443
"465","you baby higher","stickwitu",443
"465","hanging","stickwitu",443
"465","hey hey thats come on","stickwitu",443
"466","lookin","still got time",444
"466","youre young","still got time",444
"466","me","still got time",444
"466","give","still got time",444
"466","yea ah","still got time",444
"466","by","still got time",444
"466","we","still got time",444
"466","away","still got time",444
"466","know","still got time",444
"466","diggin","still got time",444
"466","digging id lying wasnt equally equally babe a feeling both feel is so real","still got time",444
"466","knooow sloowly well may truthfully","still got time",444
"466","looking yea ah something right now ya","still got time",444
"467","on","still into you",680
"467","feel","still into you",680
"467",NA,"still into you",680
"467","time","still into you",680
"467","that","still into you",680
"467","ya","still into you",680
"467","just","still into you",680
"468","lover","stitches",445
"468","bleed","stitches",445
"468","lured","stitches",445
"468","bitter","stitches",445
"468","red","stitches",445
"468",NA,"stitches",445
"469","killing","stop and stare",681
"469","nowhere","stop and stare",681
"469","now","stop and stare",681
"469","til","stop and stare",681
"47","hey beautiful beautiful angel love your imperfections","beautiful",45
"47","angle tomorrow comes and goes before you know","beautiful",45
"47","i just had","beautiful",45
"47","let","beautiful",45
"47","that gucci look on","beautiful",45
"47","amazing but nothing can compare when","beautiful",45
"47","naked now a backwood some henny got faded saying one for me need face","beautiful",45
"47","started","beautiful",45
"47","were younger swear god loved her sorry mum found out guess really thunder aint nobody else id be under life right night","beautiful",45
"47","no dress fall off is miracle creation baby come little closer me taste came shaking never ever gon mislead dont believe lies they feed stop stare like sculpture painted in colors by my","beautiful",45
"47","now yeah no no imperfections yeah we know know amazing hey! perfect naked together with you","beautiful",45
"470","morning","story of my life",682
"470","die","story of my life",682
"470","stone","story of my life",682
"470","ive","story of my life",682
"470","holding","story of my life",682
"470","drive all night","story of my life",682
"470","shes","story of my life",682
"470","colours","story of my life",682
"470","now","story of my life",682
"470","up","story of my life",682
"470","fire burning bright so","story of my life",682
"470","but","story of my life",682
"470","until inside","story of my life",682
"471","an","stressed out",446
"471","blurryface and","stressed out",446
"471","oh","stressed out",446
"471","comin","stressed out",446
"471","homegrown","stressed out",446
"471","treehouse","stressed out",446
"471","mymymy","stressed out",446
"471","give","stressed out",446
"471","laughin","stressed out",446
"471","sayin","stressed out",446
"471"," wake
 up
 need
money! +money
 yeah
money
+bunny
 wake
+up
+money
+give
","stressed out",446
"472","the bed","stronger",447
"472","warmer sleepin","stronger",447
"472","sleepin","stronger",447
"472","i dream in","stronger",447
"472","do","stronger",447
"472","bet that","stronger",447
"472","baby","stronger",447
"472","me","stronger",447
"472","youre dead wrong","stronger",447
"472","im","stronger",447
"472","over","stronger",447
"472","they told","stronger",447
"472","didnt","stronger",447
"472","tried","stronger",447
"472","but","stronger",447
"472","you","stronger",447
"472","thinkin","stronger",447
"472","beginning end what you","stronger",447
"473","out bars","sucker",449
"473","yeah","sucker",449
"473","nights","sucker",449
"473","uh im","sucker",449
"474","oohoh i be on my suit","suit & tie",451
"474","tie shit tied tied can show you a few things things little baby ‘cause let me things wait minute ready jt cant til get the floor goodlookin going hot so just like an oven ow! burned myself but had to touch it its fine all mine hey baby we dont mind watching high if they study close real close might learn something she aint nothing doozy when does shes fire tonight","suit & tie",451
"474","ive","suit & tie",451
"474",NA,"suit & tie",451
"474","love","suit & tie",451
"474","youre","suit & tie",451
"474","daddy","suit & tie",451
"474","‘cause","suit & tie",451
"474","mine","suit & tie",451
"474","hov! uh!","suit & tie",451
"474","linx","suit & tie",451
"474","rest …aurant with","suit & tie",451
"474","try","suit & tie",451
"474","makeup","suit & tie",451
"474","young","suit & tie",451
"474","dussés","suit & tie",451
"474","tryna","suit & tie",451
"474","huh! uh a","suit & tie",451
"475","that","summer girls",452
"475","summer","summer girls",452
"475","hip hop marmalade spickandspan","summer girls",452
"475","bird","summer girls",452
"475","willy whistle","summer girls",452
"475","somethin","summer girls",452
"475","macaulay","summer girls",452
"475","was","summer girls",452
"475","speakin","summer girls",452
"475","you said","summer girls",452
"475","&","summer girls",452
"475","pez","summer girls",452
"475","crush rock stud","summer girls",452
"475","bboy","summer girls",452
"475","love","summer girls",452
"475","reminds","summer girls",452
"475","speak","summer girls",452
"475","hop","summer girls",452
